Odor;Exp_ID;Concentration;Or33b_47a;Or45a;Or83a;Or35a;Or42a;Or59a;Or1a;Or45b;Or63a;Or24a;Or67b;Or85c;Or13a;Or30a;Or82a;Or22c;Or42b;Or33a;Or49a;Or74a;Or94a_94b
isoamyl acetate;20180405_1;1e-07;0.130983195;0.220700311;0;0.045871458;0.057339564;0;0;0;0;0;0;0.120006828;0.057759952;0;0;0.332804215;0;0;0;0.627497635;0
isoamyl acetate;20180405_1;1e-06;0.159950798;0.672367781;0;0.088030897;0.072815028;0;0;0;0;0;0;1.393146617;0.221401638;0;0;3.483413828;0;0;0;0.669132861;0
isoamyl acetate;20180405_1;1e-05;0.258697901;2.288271008;0;0.163623709;0.139892311;0;0;0;0;0;0;2.393159453;0.586941183;0;0;2.234912784;0;0;0;1.123795601;0
isoamyl acetate;20180405_1;0.0001;2.269721048;3.52783487;0;2.499490002;1.104695426;0;0;0;0;0;0;2.467886215;2.566483603;0;0;3.423767236;0;0;0;1.998065489;0
isoamyl acetate;20180405_2;1e-08;0.116678934;0.111952175;0;0.199556521;0.11171486;0;0;0;0;0;0;0.048406895;0.030695191;0;0;0.118944996;0;0;0;1.498168448;0
isoamyl acetate;20180405_2;1e-07;0.253347538;0.117359661;0;0.166325274;0.135216229;0;0;0;0;0;0;0.165588245;0.037382003;0;0;0.150553791;0;0;0;1.109797376;0
isoamyl acetate;20180405_2;1e-06;2.076047958;0.136985839;0;0.24118179;0.248701847;0;0;0;0;0;0;1.375287785;0.116579797;0;0;1.331029835;0;0;0;0.565677465;0
isoamyl acetate;20180405_2;1e-05;3.480712391;0.284121236;0;0.492817797;0.395325359;0;0;0;0;0;0;3.325409888;0.218394054;0;0;1.62772029;0;0;0;1.157736562;0
isoamyl acetate;20180405_2;0.0001;3.476404786;2.240870865;0;2.830833187;2.513347113;0;0;0;0;0;0;3.104707078;1.636137918;0;0;3.845475905;0;0;0;2.302326613;0
isoamyl acetate;20180405_3;1e-08;0.122965852;0.075063473;0;0.0405382;0.036912064;0.10175381;0;0;0;0.154969203;0.025839654;0.073791156;0.047503423;0;0;0.019428103;0;0;0;0;0
isoamyl acetate;20180405_3;1e-07;0.178733661;0.058755;0;0.059024374;0.069935591;0.106153437;0;0;0;0.104439554;0.036390722;0.219956106;0.036828518;0;0;0.034894612;0;0;0;0;0
isoamyl acetate;20180405_3;1e-06;1.967439189;0.149036921;0;0.055345649;0.114069954;0.107581682;0;0;0;0.29397319;0.033483559;2.013767092;0.058452185;0;0;0.94137551;0;0;0;0;0
isoamyl acetate;20180405_3;1e-05;4.981919715;0.276798595;0;0.139331774;0.124747251;0.075510667;0;0;0;0.521639503;0.101362838;4.48040038;0.305719882;0;0;1.17998175;0;0;0;0;0
isoamyl acetate;20180405_3;0.0001;5.38371094;2.456217856;0;1.267112337;0.950736863;0.1285816;0;0;0;0.436171968;0.283146324;4.250490003;2.181528464;0;0;4.326611523;0;0;0;0;0
isoamyl acetate;20180405_4;1e-08;0.147348844;0.207210151;0.287458488;0.225096354;0.11278959;0;0;0;0;0;0;0.315060166;0.297330462;0;0;0.186977778;0;0;0;0.509312224;0
isoamyl acetate;20180405_4;1e-07;0.182240615;0.186647055;0.237578847;0.214312792;0.172787144;0;0;0;0;0;0;0.283665502;0.24166311;0;0;0.191420102;0;0;0;0.431642576;0
isoamyl acetate;20180405_4;1e-06;1.946716004;0.16806429;0.332122205;0.302752359;0.411072696;0;0;0;0;0;0;1.855885807;0.28106889;0;0;1.799037622;0;0;0;0.234663619;0
isoamyl acetate;20180405_4;1e-05;4.200566537;0.382099169;0.316785986;0.518914731;0.515294059;0;0;0;0;0;0;4.463054837;0.577635456;0;0;1.284561718;0;0;0;0.814761681;0
isoamyl acetate;20180405_4;0.0001;4.297499126;1.979640184;1.537538969;3.196914985;2.695503042;0;0;0;0;0;0;4.368218376;2.821212696;0;0;3.994650656;0;0;0;3.642828018;0
isoamyl acetate;20180405_5;1e-08;-0.019004094;0.045190908;0;0.112295486;0.050369123;0;0;0;0;0;0.110658969;0.179375245;0.066039168;0;0;0.058590977;0;0;0;0.419353045;0
isoamyl acetate;20180405_5;1e-07;0.372567516;0.100622099;0;0.110476107;0.063324676;0;0;0;0;0;0.122135889;0.277245332;0.078023395;0;0;0.092092759;0;0;0;0.385766744;0
isoamyl acetate;20180405_5;1e-06;2.793913289;0.112527638;0;0.109187116;0.11923473;0;0;0;0;0;0.36443239;1.84991778;0.125582206;0;0;2.486564404;0;0;0;0.240766635;0
isoamyl acetate;20180405_5;1e-05;4.19438541;0.680621878;0;0.389542104;0.351892629;0;0;0;0;0;1.532158654;2.793169935;0.317292764;0;0;2.02476756;0;0;0;0.944488682;0
isoamyl acetate;20180405_5;0.0001;4.122953855;2.490441922;0;3.16911473;2.765678083;0;0;0;0;0;4.308582126;2.806789979;3.422836884;0;0;4.713277371;0;0;0;1.459736001;0
isoamyl acetate;20180405_7;1e-08;0.021567511;0;0;0.068085831;0.094172779;0;0;0;0;0;0;0.006761174;0;0;0;0;0.014075034;0;0;0;0
isoamyl acetate;20180405_7;1e-07;0.232027994;0;0;0.137698422;0.061590582;0;0;0;0;0;0;0.023697479;0;0;0;0;0.029223614;0;0;0;0
isoamyl acetate;20180405_7;1e-06;1.520197053;0;0;0.205909437;0.135214611;0;0;0;0;0;0;0.555189863;0;0;0;0;0.044053862;0;0;0;0
isoamyl acetate;20180405_7;1e-05;3.715715113;0;0;0.458867454;0.576570212;0;0;0;0;0;0;0.846755288;0;0;0;0;0.142411688;0;0;0;0
isoamyl acetate;20180405_7;0.0001;3.046263097;0;0;1.307245559;2.485153847;0;0;0;0;0;0;0.479093757;0;0;0;0;0.598374631;0;0;0;0
4-methylcyclohexane;20180406_1;1e-08;0;0;0;0.498572952;0;0;0;0;0;0;0.035788551;0;0;0;0;0.123402757;0;0;0;0;0
4-methylcyclohexane;20180406_1;1e-07;0;0;0;0.127806517;0;0;0;0;0;0;0.097646897;0;0;0;0;0.136017964;0;0;0;0;0
4-methylcyclohexane;20180406_1;1e-06;0;0;0;0.241625639;0;0;0;0;0;0;0.190449237;0;0;0;0;0.557179464;0;0;0;0;0
4-methylcyclohexane;20180406_1;1e-05;0;0;0;0.244826843;0;0;0;0;0;0;2.185812151;0;0;0;0;0.107475132;0;0;0;0;0
4-methylcyclohexane;20180406_1;0.0001;0;0;0;1.948213061;0;0;0;0;0;0;3.391630014;0;0;0;0;1.113457909;0;0;0;0;0
4-methylcyclohexane;20180406_2;1e-08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4-methylcyclohexane;20180406_2;1e-07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4-methylcyclohexane;20180406_2;1e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4-methylcyclohexane;20180406_2;1e-05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4-methylcyclohexane;20180406_2;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4-methylcyclohexane;20180406_3;1e-08;0;0;0.162346782;0.489507256;0;0;0;0;0;0;0.120575746;0;0;0;0;0.197564733;0;0;0;0;0
4-methylcyclohexane;20180406_3;1e-07;0;0;0.138358434;0.301783682;0;0;0;0;0;0;0.094546716;0;0;0;0;0.138734742;0;0;0;0;0
4-methylcyclohexane;20180406_3;1e-06;0;0;0.121273401;0.269926634;0;0;0;0;0;0;0.105596793;0;0;0;0;0.56924696;0;0;0;0;0
4-methylcyclohexane;20180406_3;1e-05;0;0;0.066533107;0.460540883;0;0;0;0;0;0;0.191768911;0;0;0;0;0.224987291;0;0;0;0;0
4-methylcyclohexane;20180406_3;0.0001;0;0;1.151752789;1.933442151;0;0;0;0;0;0;2.122957404;0;0;0;0;1.344482618;0;0;0;0;0
4-methylcyclohexane;20180406_4;1e-08;0;0;0;0.150502641;0;0;0;0;0;0;0.097913933;0;0;0;0;0.052426997;0;0;0;0.36417713;0
4-methylcyclohexane;20180406_4;1e-07;0;0;0;0.156196871;0;0;0;0;0;0;0.049879044;0;0;0;0;0.049814973;0;0;0;0.2509966;0
4-methylcyclohexane;20180406_4;1e-06;0;0;0;0.10021591;0;0;0;0;0;0;0.091283907;0;0;0;0;0.049150413;0;0;0;0.167142599;0
4-methylcyclohexane;20180406_4;1e-05;0;0;0;0.208858814;0;0;0;0;0;0;0.104369564;0;0;0;0;0.041883944;0;0;0;0.460848781;0
4-methylcyclohexane;20180406_4;0.0001;0;0;0;1.108268631;0;0;0;0;0;0;1.516228362;0;0;0;0;0.376438122;0;0;0;2.093549249;0
4-methylcyclohexane;20180406_5;1e-08;0;0;0;0.660232154;0;0;0;0;0;0;0.037850242;0;0;0;0;0.035754383;0;0;0;0;0
4-methylcyclohexane;20180406_5;1e-07;0;0;0;0.628200619;0;0;0;0;0;0;0.024161568;0;0;0;0;0.04796514;0;0;0;0;0
4-methylcyclohexane;20180406_5;1e-06;0;0;0;0.402848948;0;0;0;0;0;0;0.059047355;0;0;0;0;0.120115419;0;0;0;0;0
4-methylcyclohexane;20180406_5;1e-05;0;0;0;0.701736163;0;0;0;0;0;0;0.232006212;0;0;0;0;0.184803286;0;0;0;0;0
4-methylcyclohexane;20180406_5;0.0001;0;0;0;2.609392451;0;0;0;0;0;0;2.773489788;0;0;0;0;0.646976407;0;0;0;0;0
4-methylcyclohexane;20180406_6;1e-08;0;0;0;0.466182222;0;0;0;0;0;0;0.012641379;0;0;0;0;0.090742061;0;0;0;0;0
4-methylcyclohexane;20180406_6;1e-07;0;0;0;0.329822878;0;0;0;0;0;0;0.022476321;0;0;0;0;0.072393323;0;0;0;0;0
4-methylcyclohexane;20180406_6;1e-06;0;0;0;0.257664802;0;0;0;0;0;0;0.04174869;0;0;0;0;0.319945814;0;0;0;0;0
4-methylcyclohexane;20180406_6;1e-05;0;0;0;0.634177496;0;0;0;0;0;0;0.305382785;0;0;0;0;0.196762331;0;0;0;0;0
4-methylcyclohexane;20180406_6;0.0001;0;0;0;2.342875583;0;0;0;0;0;0;2.249527538;0;0;0;0;1.563275333;0;0;0;0;0
4-methylcyclohexane;20180406_7;1e-08;0.063121171;0;0.139017311;0.513183188;0;0;0;0;0;0;0.052163022;0.009262824;0;0;0;0.359721448;0;0;0;0;0
4-methylcyclohexane;20180406_7;1e-07;0.05809792;0;0.227898512;0.433843164;0;0;0;0;0;0;0.08026039;0.043159315;0;0;0;0.266596135;0;0;0;0;0
4-methylcyclohexane;20180406_7;1e-06;0.083940549;0;0.233604103;0.356009179;0;0;0;0;0;0;0.094712801;0.062168187;0;0;0;1.287834822;0;0;0;0;0
4-methylcyclohexane;20180406_7;1e-05;0.157958178;0;0.232840844;0.79892375;0;0;0;0;0;0;0.601258104;0.593801843;0;0;0;0.606653287;0;0;0;0;0
4-methylcyclohexane;20180406_7;0.0001;0.844572286;0;1.264729053;2.763360725;0;0;0;0;0;0;2.392092046;1.604627957;0;0;0;3.027480664;0;0;0;0;0
hexyl acetate;20180410_1;1e-08;0.904126994;0.581919381;0;NaN;0.096935818;0;0;0;0;0;0.023092721;0.313973944;0.113190451;0;0.118546335;0;0;0;0;0;0
hexyl acetate;20180410_1;1e-07;2.214606635;2.345630886;0;NaN;0.307945309;0;0;0;0;0;0.037139807;0.314424464;0.311570946;0;0.152639947;0;0;0;0;0;0
hexyl acetate;20180410_1;1e-06;2.934334482;2.496868267;0;NaN;0.436059429;0;0;0;0;0;0.059013336;0.966595459;2.853622779;0;0.241897612;0;0;0;0;0;0
hexyl acetate;20180410_1;1e-05;2.774932186;2.61334352;0;NaN;0.471445348;0;0;0;0;0;0.671394651;1.766676486;3.353889592;0;0.253062355;0;0;0;0;0;0
hexyl acetate;20180410_1;0.0001;2.841056605;2.60605164;0;NaN;0.748128884;0;0;0;0;0;1.773719331;1.832570501;3.404541347;0;0.646130971;0;0;0;0;0;0
hexyl acetate;20180410_2;1e-08;0.331952578;0.08304307;0;0.063407583;0.257292559;0;0;0;0;0;0.054210727;0;0.056401706;0;0;0.064612937;0;0;0;0;0
hexyl acetate;20180410_2;1e-07;0.780100694;0.482470028;0;0.239431489;0.097771682;0;0;0;0;0;0.027317262;0;0.043274084;0;0;0.035517078;0;0;0;0;0
hexyl acetate;20180410_2;1e-06;2.093053081;2.396719639;0;1.520556468;0.388061929;0;0;0;0;0;0.183708932;0;0.053461919;0;0;0.270927396;0;0;0;0;0
hexyl acetate;20180410_2;1e-05;3.912462922;3.287741786;0;1.885242592;0.540263165;0;0;0;0;0;1.467611537;0;0.273336913;0;0;0.271836783;0;0;0;0;0
hexyl acetate;20180410_2;0.0001;4.391068953;3.459749068;0;1.246083246;0.838982693;0;0;0;0;0;2.148500163;0;3.023527829;0;0;0.883942977;0;0;0;0;0
hexyl acetate;20180410_3;1e-08;NaN;0.918192471;0;NaN;0.129633167;0;0.410661253;0;0.989185933;0;0.263646875;0.269299988;0.255505037;0;0;0.241322008;0.388109997;0;0;0;0
hexyl acetate;20180410_3;1e-07;NaN;1.924873816;0;NaN;0.1862904;0;0.605170929;0;1.008831644;0;0.336600689;0.244779895;0.324900662;0;0;0.295858128;0.394041193;0;0;0;0
hexyl acetate;20180410_3;1e-06;NaN;2.954296941;0;NaN;0.218242179;0;0.41773552;0;1.234542656;0;2.246230967;0.461432739;2.065449688;0;0;0.946019927;0.297103841;0;0;0;0
hexyl acetate;20180410_3;1e-05;NaN;3.109180405;0;NaN;0.44612773;0;1.293552511;0;1.588149483;0;6.02574032;1.467528517;4.199278838;0;0;0.989361288;0.592077503;0;0;0;0
hexyl acetate;20180410_3;0.0001;NaN;2.817793179;0;NaN;1.494541746;0;4.552586384;0;3.684482922;0;6.18140843;2.262946781;7.359044275;0;0;1.546697342;1.192891676;0;0;0;0
hexyl acetate;20180410_4;1e-08;NaN;0.071465498;0;0.405096099;0;0;0;0;0;0;0.051106054;0.282484194;0.062204865;0;0;0;0;0;0;0;0
hexyl acetate;20180410_4;1e-07;NaN;0.031407568;0;0.820889497;0;0;0;0;0;0;0.093532001;0.250161533;0.099242167;0;0;0;0;0;0;0;0
hexyl acetate;20180410_4;1e-06;NaN;0.071693084;0;1.646427927;0;0;0;0;0;0;0.231119633;0.316924338;1.186107123;0;0;0;0;0;0;0;0
hexyl acetate;20180410_4;1e-05;NaN;0.283477513;0;1.686914091;0;0;0;0;0;0;1.656735728;1.11094966;3.304316622;0;0;0;0;0;0;0;0
hexyl acetate;20180410_4;0.0001;NaN;2.377440404;0;1.486699596;0;0;0;0;0;0;2.639310492;1.681096052;3.523956254;0;0;0;0;0;0;0;0
hexyl acetate;20180410_5;1e-08;1.119547545;0.427560004;0;1.019906588;0;0;0;0;0;0;0;0.049253531;0.020117677;0;0;0.026040137;0;0;0;0;0
hexyl acetate;20180410_5;1e-07;3.675710758;2.571475303;0;2.869833929;0;0;0;0;0;0;0;0.089325463;0.049548336;0;0;0.043605773;0;0;0;0;0
hexyl acetate;20180410_5;1e-06;4.276552851;3.400011176;0;4.330450855;0;0;0;0;0;0;0;1.625841243;4.637397912;0;0;0.803370532;0;0;0;0;0
hexyl acetate;20180410_5;1e-05;4.210919895;3.038881393;0;4.195425102;0;0;0;0;0;0;0;3.640141685;5.91726836;0;0;0.422988691;0;0;0;0;0
hexyl acetate;20180410_5;0.0001;3.665137875;2.882554781;0;4.104082646;0;0;0;0;0;0;0;4.048583173;5.963421843;0;0;1.29309822;0;0;0;0;0
hexyl acetate;20180410_6;1e-08;0.219883154;0.009000348;0;NaN;0;0;0;0;0;0;0.050874197;0.3767511;0.063479487;0;0;0.020654009;0;0;0;0;0
hexyl acetate;20180410_6;1e-07;0.353760081;0.062491143;0;NaN;0;0;0;0;0;0;0.021975493;0.380810721;0.051629858;0;0;0.034544908;0;0;0;0;0
hexyl acetate;20180410_6;1e-06;1.081755422;0.69567023;0;NaN;0;0;0;0;0;0;0.982821248;0.29855283;0.24019702;0;0;0.128692804;0;0;0;0;0
hexyl acetate;20180410_6;1e-05;1.736587761;1.051409316;0;NaN;0;0;0;0;0;0;3.923542481;0.589322979;1.937825574;0;0;0.29016667;0;0;0;0;0
hexyl acetate;20180410_6;0.0001;1.653659418;0.984772213;0;NaN;0;0;0;0;0;0;4.20424888;0.973931522;2.644024703;0;0;0.455206642;0;0;0;0;0
hexyl acetate;20180410_7;1e-08;NaN;NaN;0;NaN;0;0;0.097904094;0;0;0;0.041948535;0.168648556;-0.029313123;0;0;0.010370795;0;0;0;0;0
hexyl acetate;20180410_7;1e-07;NaN;NaN;0;NaN;0;0;0.152305921;0;0;0;0.043242329;0.164915348;0.088127213;0;0;0.046135408;0;0;0;0;0
hexyl acetate;20180410_7;1e-06;NaN;NaN;0;NaN;0;0;0.247360344;0;0;0;0.608120416;0.202778065;1.493502152;0;0;0.539932449;0;0;0;0;0
hexyl acetate;20180410_7;1e-05;NaN;NaN;0;NaN;0;0;0.813840263;0;0;0;3.617716394;0.853983095;4.054768827;0;0;0.348371656;0;0;0;0;0
hexyl acetate;20180410_7;0.0001;NaN;NaN;0;NaN;0;0;3.317501995;0;0;0;4.17931428;1.116903635;3.941280404;0;0;0.881595846;0;0;0;0;0
hexyl acetate;20180419_10;1e-08;NaN;0.054722312;NaN;0.083842898;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_10;1e-07;NaN;3.120118186;NaN;1.305002766;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_10;1e-06;NaN;5.427051719;NaN;2.999395273;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_10;1e-05;NaN;5.914973775;NaN;3.053871732;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_10;0.0001;NaN;5.914973775;NaN;3.053871732;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_11;1e-08;0.143511324;NaN;NaN;0.185775253;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_11;1e-07;2.418829917;NaN;NaN;1.602172841;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_11;1e-06;5.932392219;NaN;NaN;4.479247206;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_11;1e-05;6.192769219;NaN;NaN;4.141661202;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_11;0.0001;6.192769219;NaN;NaN;4.141661202;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_12;1e-08;NaN;NaN;NaN;0.106816245;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_12;1e-07;NaN;NaN;NaN;0.956544001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_12;1e-06;NaN;NaN;NaN;2.210453001;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_12;1e-05;NaN;NaN;NaN;2.121192126;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_12;0.0001;NaN;NaN;NaN;2.121192126;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_13;1e-08;NaN;0.149483613;NaN;0.299115647;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_13;1e-07;NaN;1.738505025;NaN;1.699811931;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_13;1e-06;NaN;3.433734511;NaN;3.555080676;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_13;1e-05;NaN;3.700358401;NaN;3.111308492;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_13;0.0001;NaN;3.700358401;NaN;3.111308492;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_14;1e-08;NaN;NaN;NaN;0.164807562;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_14;1e-07;NaN;NaN;NaN;0.828615232;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_14;1e-06;NaN;NaN;NaN;3.243500002;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_14;1e-05;NaN;NaN;NaN;2.94605472;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_14;0.0001;NaN;NaN;NaN;2.94605472;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_8;1e-08;0.475038473;0.301825174;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_8;1e-07;2.725787599;2.744534209;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_8;1e-06;5.145610003;5.314397671;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_8;1e-05;5.038027448;5.202730957;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_8;0.0001;5.038027448;5.202730957;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_9;1e-08;NaN;NaN;NaN;0.400340638;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_9;1e-07;NaN;NaN;NaN;2.547782166;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_9;1e-06;NaN;NaN;NaN;4.223857784;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_9;1e-05;NaN;NaN;NaN;3.912147571;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
hexyl acetate;20180419_9;0.0001;NaN;NaN;NaN;3.912147571;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
linalool;20180420_1;1e-08;0;0;0;0;0;0;0.134307838;0;0;0;0;0.070246691;0.089869165;0;0;0;0;0;0;0;0
linalool;20180420_1;1e-07;0;0;0;0;0;0;0.0512923;0;0;0;0;0.063644117;0.110953908;0;0;0;0;0;0;0;0
linalool;20180420_1;1e-06;0;0;0;0;0;0;0.044758612;0;0;0;0;0.059197358;0.08188044;0;0;0;0;0;0;0;0
linalool;20180420_1;1e-05;0;0;0;0;0;0;0.53812451;0;0;0;0;0.962223939;0.550740475;0;0;0;0;0;0;0;0
linalool;20180420_1;0.0001;0;0;0;0;0;0;2.411224552;0;0;0;0;3.915148019;4.542025253;0;0;0;0;0;0;0;0
linalool;20180420_2;1e-08;0;0;0;0;0.033247258;0.039898406;0.052744701;0.072532322;0.068515127;0;0;0.143953339;0.071160651;0;0.113673798;0;0.050665338;0;0;0;0
linalool;20180420_2;1e-07;0;0;0;0;0.052168886;0.041348373;0.128059179;0.109362888;0.1101153;0;0;0.184142814;0.086303442;0;0.177158656;0;0.098972777;0;0;0;0
linalool;20180420_2;1e-06;0;0;0;0;0.130486658;0.098514116;0.144174007;0.123974311;0.125966264;0;0;0.189465966;0.06967933;0;0.461526109;0;0.110453019;0;0;0;0
linalool;20180420_2;1e-05;0;0;0;0;0.236778421;0.381334963;1.049481203;0.151006288;0.410432472;0;0;1.130324657;0.981446535;0;0.24143553;0;1.326785917;0;0;0;0
linalool;20180420_2;0.0001;0;0;0;0;1.271588656;1.508418813;3.141809156;0.819368809;1.996881581;0;0;4.277607671;3.969073261;0;0.570349788;0;2.719752904;0;0;0;0
linalool;20180420_3;1e-08;0;0;0;0;0.142974293;0;0.035263124;0;0;0;0;0.179614812;0.065135899;0;0;0;0;0;0;0;0
linalool;20180420_3;1e-07;0;0;0;0;0.106113969;0;0.073666474;0;0;0;0;0.115507332;0.030904551;0;0;0;0;0;0;0;0
linalool;20180420_3;1e-06;0;0;0;0;0.095213808;0;0.064097778;0;0;0;0;0.168109301;0.040677597;0;0;0;0;0;0;0;0
linalool;20180420_3;1e-05;0;0;0;0;0.086532021;0;0.304162462;0;0;0;0;0.593348732;0.266602991;0;0;0;0;0;0;0;0
linalool;20180420_3;0.0001;0;0;0;0;0.311668279;0;2.055936977;0;0;0;0;2.426305737;2.810562268;0;0;0;0;0;0;0;0
linalool;20180420_4;1e-08;0;0;0;0;0;0;0;0;0;0;0;0.08003515;0.130430013;0;0;0;0;0;0;0;0
linalool;20180420_4;1e-07;0;0;0;0;0;0;0;0;0;0;0;0.075004547;0.126189109;0;0;0;0;0;0;0;0
linalool;20180420_4;1e-06;0;0;0;0;0;0;0;0;0;0;0;0.048411584;0.111140746;0;0;0;0;0;0;0;0
linalool;20180420_4;1e-05;0;0;0;0;0;0;0;0;0;0;0;0.227068195;0.435892643;0;0;0;0;0;0;0;0
linalool;20180420_4;0.0001;0;0;0;0;0;0;0;0;0;0;0;2.310037876;3.599719577;0;0;0;0;0;0;0;0
linalool;20180420_5;1e-08;0;0;0;0;0;0;0.028901388;0;0;0;0;0.009795776;0.016436598;0;0;0;0;0;0;0;0
